Measurement_System,FSK_Group_Key,Injection_Variant,FSK_SKU,Proposed_FSK_Code,Build_Status,Build_Source,Priority,Shaft_Value,Stern_OD_Value,Backend_Target_OD_in,Stern_Target_OD_in,FSA_SKU,FSA_Stock_SKU,Hose_SKU,Hose_Orientation,Clamp_Backend_SKU,Clamp_Stern_SKU,Clamp_Backend_Qty,Clamp_Stern_Qty,Requested_Port_Count,FSA_Stock_Variant,Injection_Action,Hose_Type,Stretch_Backend_in,Stretch_Stern_in,Sell_On_Website,Total_Stretch
Metric,FSKM-65M-95M,3,FSKM-65M-95M-3,FSKM-65M-95M-3,Generated,Rule Engine,4,65.0,95.0,3.7401574803149606,3.7401574803149606,FSA-65M-95M-1,FSA-65M-95M-1,HOSE 3750,A->Backend,CLAMP-4000,CLAMP-4000,2,2,1,0,0,Straight,0.0,0.0,False,0.0
Metric,FSKM-68M-102M,0,FSKM-68M-102M-0,FSKM-68M-102M-0,Generated,Rule Engine,2,68.0,102.0,3.5039370078740157,4.015748031496063,FSA-68M-89M-1,FSA-68M-89M-1,HS 3500-4000,A->Backend,CLAMP-3500,CLAMP-4250,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-70M-102M,0,FSKM-70M-102M-0,FSKM-70M-102M-0,Generated,Rule Engine,2,70.0,102.0,4.251968503937008,4.015748031496063,FSA-70M-108M-0,FSA-70M-108M-1,HS 4000-4250,B->Backend,CLAMP-4500,CLAMP-4250,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-70M-102M,1,FSKM-70M-102M-1,FSKM-70M-102M-1,Generated,Rule Engine,2,70.0,102.0,4.251968503937008,4.015748031496063,FSA-70M-108M-1,FSA-70M-108M-1,HS 4000-4250,B->Backend,CLAMP-4500,CLAMP-4250,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-70M-102M,2,FSKM-70M-102M-2,FSKM-70M-102M-2,Generated,Rule Engine,2,70.0,102.0,4.488188976377953,4.015748031496063,FSA-70M-114M-0,FSA-70M-114M-1,HS 4000-4500,B->Backend,CLAMP-4500,CLAMP-4250,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-70M-102M,3,FSKM-70M-102M-3,FSKM-70M-102M-3,Generated,Rule Engine,2,70.0,102.0,4.488188976377953,4.015748031496063,FSA-70M-114M-1,FSA-70M-114M-1,HS 4000-4500,B->Backend,CLAMP-4500,CLAMP-4250,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-70M-102M,4,FSKM-70M-102M-4,FSKM-70M-102M-4,Generated,Rule Engine,2,70.0,102.0,4.488188976377953,4.015748031496063,FSA-70M-114M-2,FSA-70M-114M-1,HS 4000-4500,B->Backend,CLAMP-4500,CLAMP-4250,2,2,2,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-70M-108M,0,FSKM-70M-108M-0,FSKM-70M-108M-0,Generated,Rule Engine,2,70.0,108.0,4.015748031496063,4.251968503937008,FSA-70M-102M-0,FSA-70M-102M-1,HS 4000-4250,A->Backend,CLAMP-4250,CLAMP-4500,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-70M-108M,1,FSKM-70M-108M-1,FSKM-70M-108M-1,Generated,Rule Engine,2,70.0,108.0,4.015748031496063,4.251968503937008,FSA-70M-102M-1,FSA-70M-102M-1,HS 4000-4250,A->Backend,CLAMP-4250,CLAMP-4500,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Metric,FSKM-70M-108M,2,FSKM-70M-108M-2,FSKM-70M-108M-2,Generated,Rule Engine,2,70.0,108.0,4.015748031496063,4.251968503937008,FSA-70M-102M-2,FSA-70M-102M-1,HS 4000-4250,A->Backend,CLAMP-4250,CLAMP-4500,2,2,2,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-70M-108M,3,FSKM-70M-108M-3,FSKM-70M-108M-3,Generated,Rule Engine,2,70.0,108.0,4.015748031496063,4.251968503937008,FSA-70M-102M-3,FSA-70M-102M-1,HS 4000-4250,A->Backend,CLAMP-4250,CLAMP-4500,2,2,3,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-70M-108M,4,FSKM-70M-108M-4,FSKM-70M-108M-4,Generated,Rule Engine,2,70.0,108.0,4.015748031496063,4.251968503937008,FSA-70M-102M-4,FSA-70M-102M-4,HS 4000-4250,A->Backend,CLAMP-4250,CLAMP-4500,2,2,4,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-70M-114M,0,FSKM-70M-114M-0,FSKM-70M-114M-0,Generated,Rule Engine,2,70.0,114.0,4.015748031496063,4.488188976377953,FSA-70M-102M-0,FSA-70M-102M-1,HS 4000-4500,A->Backend,CLAMP-4250,CLAMP-4500,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-70M-114M,1,FSKM-70M-114M-1,FSKM-70M-114M-1,Generated,Rule Engine,2,70.0,114.0,4.015748031496063,4.488188976377953,FSA-70M-102M-1,FSA-70M-102M-1,HS 4000-4500,A->Backend,CLAMP-4250,CLAMP-4500,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Metric,FSKM-70M-114M,2,FSKM-70M-114M-2,FSKM-70M-114M-2,Generated,Rule Engine,2,70.0,114.0,4.015748031496063,4.488188976377953,FSA-70M-102M-2,FSA-70M-102M-1,HS 4000-4500,A->Backend,CLAMP-4250,CLAMP-4500,2,2,2,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-70M-114M,3,FSKM-70M-114M-3,FSKM-70M-114M-3,Generated,Rule Engine,2,70.0,114.0,4.015748031496063,4.488188976377953,FSA-70M-102M-3,FSA-70M-102M-1,HS 4000-4500,A->Backend,CLAMP-4250,CLAMP-4500,2,2,3,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-70M-114M,4,FSKM-70M-114M-4,FSKM-70M-114M-4,Generated,Rule Engine,2,70.0,114.0,4.015748031496063,4.488188976377953,FSA-70M-102M-4,FSA-70M-102M-4,HS 4000-4500,A->Backend,CLAMP-4250,CLAMP-4500,2,2,4,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-70M-121M,0,FSKM-70M-121M-0,FSKM-70M-121M-0,Generated,Rule Engine,4,70.0,121.0,4.7637795275590555,4.7637795275590555,FSA-70M-121M-1,FSA-70M-121M-1,HOSE 4750,A->Backend,CLAMP-5000,CLAMP-5000,2,2,1,0,0,Straight,0.0,0.0,False,0.0
Metric,FSKM-70M-121M,1,FSKM-70M-121M-1,FSKM-70M-121M-1,Generated,Rule Engine,4,70.0,121.0,4.7637795275590555,4.7637795275590555,FSA-70M-121M-5,FSA-70M-121M-5,HOSE 4750,A->Backend,CLAMP-5000,CLAMP-5000,2,2,5,0,0,Straight,0.0,0.0,False,0.0
Metric,FSKM-70M-127M,0,FSKM-70M-127M-0,FSKM-70M-127M-0,Generated,Rule Engine,2,70.0,127.0,4.015748031496063,5.0,FSA-70M-102M-0,FSA-70M-102M-1,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5000,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-70M-127M,1,FSKM-70M-127M-1,FSKM-70M-127M-1,Generated,Rule Engine,2,70.0,127.0,4.015748031496063,5.0,FSA-70M-102M-1,FSA-70M-102M-1,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5000,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Metric,FSKM-70M-127M,2,FSKM-70M-127M-2,FSKM-70M-127M-2,Generated,Rule Engine,2,70.0,127.0,4.015748031496063,5.0,FSA-70M-102M-2,FSA-70M-102M-1,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5000,2,2,2,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-70M-127M,3,FSKM-70M-127M-3,FSKM-70M-127M-3,Generated,Rule Engine,2,70.0,127.0,4.015748031496063,5.0,FSA-70M-102M-3,FSA-70M-102M-1,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5000,2,2,3,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-70M-127M,4,FSKM-70M-127M-4,FSKM-70M-127M-4,Generated,Rule Engine,2,70.0,127.0,4.015748031496063,5.0,FSA-70M-102M-4,FSA-70M-102M-4,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5000,2,2,4,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-70M-140M,0,FSKM-70M-140M-0,FSKM-70M-140M-0,Generated,Rule Engine,2,70.0,140.0,5.0,5.511811023622047,FSA-70M-127M-1,FSA-70M-127M-1,HS 5000-5500,A->Backend,CLAMP-5000,CLAMP-5500,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-70M-140M,1,FSKM-70M-140M-1,FSKM-70M-140M-1,Generated,Rule Engine,4,70.0,140.0,5.511811023622047,5.511811023622047,FSA-70M-140M-1,FSA-70M-140M-1,HOSE 5500,A->Backend,CLAMP-5500,CLAMP-5500,2,2,1,0,0,Straight,0.0,0.0,False,0.0
Metric,FSKM-70M-152M,0,FSKM-70M-152M-0,FSKM-70M-152M-0,Generated,Rule Engine,2,70.0,152.0,5.0,5.984251968503937,FSA-70M-127M-1,FSA-70M-127M-1,HS 5000-6000,A->Backend,CLAMP-5000,CLAMP-6000,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-70M-165M,0,FSKM-70M-165M-0,FSKM-70M-165M-0,Generated,Rule Engine,2,70.0,165.0,5.511811023622047,6.496062992125984,FSA-70M-140M-1,FSA-70M-140M-1,HS 5500-6500,A->Backend,CLAMP-5500,CLAMP-6500,3,3,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-70M-89M,0,FSKM-70M-89M-0,FSKM-70M-89M-0,Generated,Rule Engine,2,70.0,89.0,4.015748031496063,3.5039370078740157,FSA-70M-102M-0,FSA-70M-102M-1,HS 3500-4000,B->Backend,CLAMP-4250,CLAMP-3500,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-70M-89M,1,FSKM-70M-89M-1,FSKM-70M-89M-1,Generated,Rule Engine,2,70.0,89.0,4.015748031496063,3.5039370078740157,FSA-70M-102M-1,FSA-70M-102M-1,HS 3500-4000,B->Backend,CLAMP-4250,CLAMP-3500,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Metric,FSKM-70M-89M,2,FSKM-70M-89M-2,FSKM-70M-89M-2,Generated,Rule Engine,2,70.0,89.0,4.015748031496063,3.5039370078740157,FSA-70M-102M-2,FSA-70M-102M-1,HS 3500-4000,B->Backend,CLAMP-4250,CLAMP-3500,2,2,2,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-70M-89M,3,FSKM-70M-89M-3,FSKM-70M-89M-3,Generated,Rule Engine,2,70.0,89.0,4.015748031496063,3.5039370078740157,FSA-70M-102M-3,FSA-70M-102M-1,HS 3500-4000,B->Backend,CLAMP-4250,CLAMP-3500,2,2,3,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-70M-89M,4,FSKM-70M-89M-4,FSKM-70M-89M-4,Generated,Rule Engine,2,70.0,89.0,4.015748031496063,3.5039370078740157,FSA-70M-102M-4,FSA-70M-102M-4,HS 3500-4000,B->Backend,CLAMP-4250,CLAMP-3500,2,2,4,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-70M-95M,0,FSKM-70M-95M-0,FSKM-70M-95M-0,Generated,Rule Engine,2,70.0,95.0,3.5039370078740157,3.7401574803149606,FSA-70M-89M-0,FSA-70M-89M-1,HS 3500-3750,A->Backend,CLAMP-3500,CLAMP-4000,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-70M-95M,1,FSKM-70M-95M-1,FSKM-70M-95M-1,Generated,Rule Engine,2,70.0,95.0,3.5039370078740157,3.7401574803149606,FSA-70M-89M-1,FSA-70M-89M-1,HS 3500-3750,A->Backend,CLAMP-3500,CLAMP-4000,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Metric,FSKM-70M-95M,2,FSKM-70M-95M-2,FSKM-70M-95M-2,Generated,Rule Engine,2,70.0,95.0,3.5039370078740157,3.7401574803149606,FSA-70M-89M-6,FSA-70M-89M-6,HS 3500-3750,A->Backend,CLAMP-3500,CLAMP-4000,2,2,6,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-75M-102M,0,FSKM-75M-102M-0,FSKM-75M-102M-0,Generated,Rule Engine,2,75.0,102.0,4.488188976377953,4.015748031496063,FSA-75M-114M-1,FSA-75M-114M-1,HS 4000-4500,B->Backend,CLAMP-4500,CLAMP-4250,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-75M-102M,1,FSKM-75M-102M-1,FSKM-75M-102M-1,Generated,Rule Engine,2,75.0,102.0,4.488188976377953,4.015748031496063,FSA-75M-114M-4,FSA-75M-114M-4,HS 4000-4500,B->Backend,CLAMP-4500,CLAMP-4250,2,2,4,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-75M-102M,2,FSKM-75M-102M-2,FSKM-75M-102M-2,Generated,Rule Engine,2,75.0,102.0,5.0,4.015748031496063,FSA-75M-127M-0,FSA-75M-127M-1,HS 4000-5000,B->Backend,CLAMP-5000,CLAMP-4250,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-75M-102M,3,FSKM-75M-102M-3,FSKM-75M-102M-3,Generated,Rule Engine,2,75.0,102.0,5.0,4.015748031496063,FSA-75M-127M-1,FSA-75M-127M-1,HS 4000-5000,B->Backend,CLAMP-5000,CLAMP-4250,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-75M-102M,4,FSKM-75M-102M-4,FSKM-75M-102M-4,Generated,Rule Engine,3,75.0,102.0,4.488188976377953,4.015748031496063,FSA-75M-114M-1,FSA-75M-114M-1,HS 4000-4250,B->Backend,CLAMP-4500,CLAMP-4250,2,2,1,0,0,Articulated,0.23818897637795322,0.0,False,0.23818897637795322
Metric,FSKM-75M-108M,0,FSKM-75M-108M-0,FSKM-75M-108M-0,Generated,Rule Engine,2,75.0,108.0,4.015748031496063,4.251968503937008,FSA-75M-102M-0,FSA-75M-102M-1,HS 4000-4250,A->Backend,CLAMP-4250,CLAMP-4500,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-75M-108M,1,FSKM-75M-108M-1,FSKM-75M-108M-1,Generated,Rule Engine,2,75.0,108.0,4.015748031496063,4.251968503937008,FSA-75M-102M-1,FSA-75M-102M-1,HS 4000-4250,A->Backend,CLAMP-4250,CLAMP-4500,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Metric,FSKM-75M-108M,2,FSKM-75M-108M-2,FSKM-75M-108M-2,Generated,Rule Engine,2,75.0,108.0,4.015748031496063,4.251968503937008,FSA-75M-102M-4,FSA-75M-102M-4,HS 4000-4250,A->Backend,CLAMP-4250,CLAMP-4500,2,2,4,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-75M-108M,3,FSKM-75M-108M-3,FSKM-75M-108M-3,Generated,Rule Engine,2,75.0,108.0,4.015748031496063,4.251968503937008,FSA-75M-102M-41,FSA-75M-102M-41,HS 4000-4250,A->Backend,CLAMP-4250,CLAMP-4500,2,2,41,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-75M-108M,4,FSKM-75M-108M-4,FSKM-75M-108M-4,Generated,Rule Engine,2,75.0,108.0,4.015748031496063,4.251968503937008,FSA-75M-102M-6,FSA-75M-102M-6,HS 4000-4250,A->Backend,CLAMP-4250,CLAMP-4500,2,2,6,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-75M-114M,0,FSKM-75M-114M-0,FSKM-75M-114M-0,Generated,Rule Engine,2,75.0,114.0,4.015748031496063,4.488188976377953,FSA-75M-102M-0,FSA-75M-102M-1,HS 4000-4500,A->Backend,CLAMP-4250,CLAMP-4500,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-75M-114M,1,FSKM-75M-114M-1,FSKM-75M-114M-1,Generated,Rule Engine,2,75.0,114.0,4.015748031496063,4.488188976377953,FSA-75M-102M-1,FSA-75M-102M-1,HS 4000-4500,A->Backend,CLAMP-4250,CLAMP-4500,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Metric,FSKM-75M-114M,2,FSKM-75M-114M-2,FSKM-75M-114M-2,Generated,Rule Engine,2,75.0,114.0,4.015748031496063,4.488188976377953,FSA-75M-102M-4,FSA-75M-102M-4,HS 4000-4500,A->Backend,CLAMP-4250,CLAMP-4500,2,2,4,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-75M-114M,3,FSKM-75M-114M-3,FSKM-75M-114M-3,Generated,Rule Engine,2,75.0,114.0,4.015748031496063,4.488188976377953,FSA-75M-102M-41,FSA-75M-102M-41,HS 4000-4500,A->Backend,CLAMP-4250,CLAMP-4500,2,2,41,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-75M-114M,4,FSKM-75M-114M-4,FSKM-75M-114M-4,Generated,Rule Engine,2,75.0,114.0,4.015748031496063,4.488188976377953,FSA-75M-102M-6,FSA-75M-102M-6,HS 4000-4500,A->Backend,CLAMP-4250,CLAMP-4500,2,2,6,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-75M-121M,0,FSKM-75M-121M-0,FSKM-75M-121M-0,Generated,Rule Engine,4,75.0,121.0,4.7637795275590555,4.7637795275590555,FSA-75M-121M-0,FSA-75M-121M-1,HOSE 4750,A->Backend,CLAMP-5000,CLAMP-5000,2,2,0,0,0,Straight,0.0,0.0,False,0.0
Metric,FSKM-75M-121M,1,FSKM-75M-121M-1,FSKM-75M-121M-1,Generated,Rule Engine,4,75.0,121.0,4.7637795275590555,4.7637795275590555,FSA-75M-121M-1,FSA-75M-121M-1,HOSE 4750,A->Backend,CLAMP-5000,CLAMP-5000,2,2,1,0,0,Straight,0.0,0.0,False,0.0
Metric,FSKM-75M-127M,0,FSKM-75M-127M-0,FSKM-75M-127M-0,Generated,Rule Engine,2,75.0,127.0,4.015748031496063,5.0,FSA-75M-102M-0,FSA-75M-102M-1,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5000,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-75M-127M,1,FSKM-75M-127M-1,FSKM-75M-127M-1,Generated,Rule Engine,2,75.0,127.0,4.015748031496063,5.0,FSA-75M-102M-1,FSA-75M-102M-1,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5000,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Metric,FSKM-75M-127M,2,FSKM-75M-127M-2,FSKM-75M-127M-2,Generated,Rule Engine,2,75.0,127.0,4.015748031496063,5.0,FSA-75M-102M-4,FSA-75M-102M-4,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5000,2,2,4,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-75M-127M,3,FSKM-75M-127M-3,FSKM-75M-127M-3,Generated,Rule Engine,2,75.0,127.0,4.015748031496063,5.0,FSA-75M-102M-41,FSA-75M-102M-41,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5000,2,2,41,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-75M-127M,4,FSKM-75M-127M-4,FSKM-75M-127M-4,Generated,Rule Engine,2,75.0,127.0,4.015748031496063,5.0,FSA-75M-102M-6,FSA-75M-102M-6,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5000,2,2,6,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-75M-140M,0,FSKM-75M-140M-0,FSKM-75M-140M-0,Generated,Rule Engine,2,75.0,140.0,5.0,5.511811023622047,FSA-75M-127M-0,FSA-75M-127M-1,HS 5000-5500,A->Backend,CLAMP-5000,CLAMP-5500,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-75M-140M,1,FSKM-75M-140M-1,FSKM-75M-140M-1,Generated,Rule Engine,2,75.0,140.0,5.0,5.511811023622047,FSA-75M-127M-1,FSA-75M-127M-1,HS 5000-5500,A->Backend,CLAMP-5000,CLAMP-5500,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-75M-152M,0,FSKM-75M-152M-0,FSKM-75M-152M-0,Generated,Rule Engine,2,75.0,152.0,5.0,5.984251968503937,FSA-75M-127M-0,FSA-75M-127M-1,HS 5000-6000,A->Backend,CLAMP-5000,CLAMP-6000,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-75M-152M,1,FSKM-75M-152M-1,FSKM-75M-152M-1,Generated,Rule Engine,2,75.0,152.0,5.0,5.984251968503937,FSA-75M-127M-1,FSA-75M-127M-1,HS 5000-6000,A->Backend,CLAMP-5000,CLAMP-6000,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-80M-102M,0,FSKM-80M-102M-0,FSKM-80M-102M-0,Generated,Rule Engine,2,80.0,102.0,4.488188976377953,4.015748031496063,FSA-80M-114M-0,FSA-80M-114M-1,HS 4000-4500,B->Backend,CLAMP-4500,CLAMP-4250,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-80M-102M,1,FSKM-80M-102M-1,FSKM-80M-102M-1,Generated,Rule Engine,2,80.0,102.0,4.488188976377953,4.015748031496063,FSA-80M-114M-1,FSA-80M-114M-1,HS 4000-4500,B->Backend,CLAMP-4500,CLAMP-4250,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Metric,FSKM-80M-102M,2,FSKM-80M-102M-2,FSKM-80M-102M-2,Generated,Rule Engine,2,80.0,102.0,4.488188976377953,4.015748031496063,FSA-80M-114M-4,FSA-80M-114M-4,HS 4000-4500,B->Backend,CLAMP-4500,CLAMP-4250,2,2,4,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-80M-102M,3,FSKM-80M-102M-3,FSKM-80M-102M-3,Generated,Rule Engine,2,80.0,102.0,5.0,4.015748031496063,FSA-80M-127M-0,FSA-80M-127M-1,HS 4000-5000,B->Backend,CLAMP-5000,CLAMP-4250,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-80M-102M,4,FSKM-80M-102M-4,FSKM-80M-102M-4,Generated,Rule Engine,2,80.0,102.0,5.0,4.015748031496063,FSA-80M-127M-1,FSA-80M-127M-1,HS 4000-5000,B->Backend,CLAMP-5000,CLAMP-4250,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-80M-108M,0,FSKM-80M-108M-0,FSKM-80M-108M-0,Generated,Rule Engine,2,80.0,108.0,4.015748031496063,4.251968503937008,FSA-80M-102M-0,FSA-80M-102M-1,HS 4000-4250,A->Backend,CLAMP-4250,CLAMP-4500,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-80M-108M,1,FSKM-80M-108M-1,FSKM-80M-108M-1,Generated,Rule Engine,2,80.0,108.0,4.015748031496063,4.251968503937008,FSA-80M-102M-1,FSA-80M-102M-1,HS 4000-4250,A->Backend,CLAMP-4250,CLAMP-4500,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-80M-108M,2,FSKM-80M-108M-2,FSKM-80M-108M-2,Generated,Rule Engine,4,80.0,108.0,4.488188976377953,4.251968503937008,FSA-80M-114M-0,FSA-80M-114M-1,HOSE 4250,A->Backend,CLAMP-4500,CLAMP-4500,2,2,0,0,0,Straight,0.23818897637795322,0.0,False,0.23818897637795322
Metric,FSKM-80M-108M,3,FSKM-80M-108M-3,FSKM-80M-108M-3,Generated,Rule Engine,4,80.0,108.0,4.488188976377953,4.251968503937008,FSA-80M-114M-1,FSA-80M-114M-1,HOSE 4250,A->Backend,CLAMP-4500,CLAMP-4500,2,2,1,0,0,Straight,0.23818897637795322,0.0,True,0.23818897637795322
Metric,FSKM-80M-108M,4,FSKM-80M-108M-4,FSKM-80M-108M-4,Generated,Rule Engine,4,80.0,108.0,4.488188976377953,4.251968503937008,FSA-80M-114M-4,FSA-80M-114M-4,HOSE 4250,A->Backend,CLAMP-4500,CLAMP-4500,2,2,4,0,0,Straight,0.23818897637795322,0.0,False,0.23818897637795322
Metric,FSKM-80M-114M,0,FSKM-80M-114M-0,FSKM-80M-114M-0,Generated,Rule Engine,2,80.0,114.0,4.015748031496063,4.488188976377953,FSA-80M-102M-0,FSA-80M-102M-1,HS 4000-4500,A->Backend,CLAMP-4250,CLAMP-4500,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-80M-114M,1,FSKM-80M-114M-1,FSKM-80M-114M-1,Generated,Rule Engine,2,80.0,114.0,4.015748031496063,4.488188976377953,FSA-80M-102M-1,FSA-80M-102M-1,HS 4000-4500,A->Backend,CLAMP-4250,CLAMP-4500,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-80M-114M,2,FSKM-80M-114M-2,FSKM-80M-114M-2,Generated,Rule Engine,2,80.0,114.0,4.488188976377953,4.488188976377953,FSA-80M-114M-0,FSA-80M-114M-1,HS 4500-4500,A->Backend,CLAMP-4500,CLAMP-4500,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-80M-114M,3,FSKM-80M-114M-3,FSKM-80M-114M-3,Generated,Rule Engine,2,80.0,114.0,4.488188976377953,4.488188976377953,FSA-80M-114M-1,FSA-80M-114M-1,HS 4500-4500,A->Backend,CLAMP-4500,CLAMP-4500,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Metric,FSKM-80M-114M,4,FSKM-80M-114M-4,FSKM-80M-114M-4,Generated,Rule Engine,2,80.0,114.0,4.488188976377953,4.488188976377953,FSA-80M-114M-4,FSA-80M-114M-4,HS 4500-4500,A->Backend,CLAMP-4500,CLAMP-4500,2,2,4,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-80M-127M,0,FSKM-80M-127M-0,FSKM-80M-127M-0,Generated,Rule Engine,2,80.0,127.0,4.015748031496063,5.0,FSA-80M-102M-0,FSA-80M-102M-1,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5000,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-80M-127M,1,FSKM-80M-127M-1,FSKM-80M-127M-1,Generated,Rule Engine,2,80.0,127.0,4.015748031496063,5.0,FSA-80M-102M-1,FSA-80M-102M-1,HS 4000-5000,A->Backend,CLAMP-4250,CLAMP-5000,2,2,1,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-80M-127M,2,FSKM-80M-127M-2,FSKM-80M-127M-2,Generated,Rule Engine,2,80.0,127.0,4.488188976377953,5.0,FSA-80M-114M-0,FSA-80M-114M-1,HS 4500-5000,A->Backend,CLAMP-4500,CLAMP-5000,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-80M-127M,3,FSKM-80M-127M-3,FSKM-80M-127M-3,Generated,Rule Engine,2,80.0,127.0,4.488188976377953,5.0,FSA-80M-114M-1,FSA-80M-114M-1,HS 4500-5000,A->Backend,CLAMP-4500,CLAMP-5000,2,2,1,0,0,Articulated,0.0,0.0,True,0.0
Metric,FSKM-80M-127M,4,FSKM-80M-127M-4,FSKM-80M-127M-4,Generated,Rule Engine,2,80.0,127.0,4.488188976377953,5.0,FSA-80M-114M-4,FSA-80M-114M-4,HS 4500-5000,A->Backend,CLAMP-4500,CLAMP-5000,2,2,4,0,0,Articulated,0.0,0.0,False,0.0
Metric,FSKM-80M-140M,0,FSKM-80M-140M-0,FSKM-80M-140M-0,Generated,Rule Engine,2,80.0,140.0,5.0,5.511811023622047,FSA-80M-127M-0,FSA-80M-127M-1,HS 5000-5500,A->Backend,CLAMP-5000,CLAMP-5500,2,2,0,0,0,Articulated,0.0,0.0,False,0.0
